school_id,SCHOOL_NAME,school_type,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
1151154200,BUDER ELEM.,slps,49.54954954954954954954954955,50.0,40.35398230088495575221238938,42.91417165668662674650698603,42.48251748251748251748251748,49.20174165457184325108853411,48.96265560165975103734439834,54.14258188824662813102119461,49.34333958724202626641651032,46.36752136752136752136752137,44.83516483516483516483516484,21.22093023255813953488372093,24.45520581113801452784503632,27.19101123595505617977528090,23.83292383292383292383292383,29.15601023017902813299232737,32.42506811989100817438692098,31.76795580110497237569060773,31.79012345679012345679012346,33.33333333333333333333333333,31.80428134556574923547400612,33.33333333333333333333333333,32.37822349570200573065902579,38.73015873015873015873015873,39.38461538461538461538461538,40.93567251461988304093567251,40.312500
1151153110,BUNCHE INTERNATIONAL STUDIES,slps,,,,,,,,,,62.500,,,,73.12925170068027210884353741,75.54945054945054945054945055,76.55367231638418079096045198,75.97173144876325088339222615,78.27868852459016393442622951,81.85328185328185328185328185,,92.13483146067415730337078652,,,,,,
1151153050,BUSCH/ACADEMIC-ATHLETIC ACAD.,slps,54.23076923076923076923076923,54.00696864111498257839721254,57.14285714285714285714285714,55.10204081632653061224489796,56.73076923076923076923076923,58.97435897435897435897435897,58.72483221476510067114093960,59.01639344262295081967213115,59.53947368421052631578947368,62.37942122186495176848874598,59.30599369085173501577287066,59.73597359735973597359735974,59.79729729729729729729729730,56.56565656565656565656565657,57.14285714285714285714285714,60.53639846743295019157088123,63.67187500,60.08403361344537815126050420,58.84476534296028880866425993,50.75187969924812030075187970,56.67752442996742671009771987,55.78034682080924855491329480,53.82436260623229461756373938,52.72727272727272727272727273,59.88538681948424068767908309,61.56069364161849710982658960,67.50700280112044817927170868
1151156280,CARDINAL GLENNON HOSPITAL,slps,,,73.68421052631578947368421053,,,61.11111111111111111111111111,,,,46.15384615384615384615384615,61.11111111111111111111111111,,46.66666666666666666666666667,,100,,,,,,,,,,,,
1151151100,CAREER ACADEMY,slps,,,,,,,,,,,58.19070904645476772616136919,67.99065420560747663551401869,73.95348837209302325581395349,79.03225806451612903225806452,90.11345218800648298217179903,93.07479224376731301939058172,93.57923497267759562841530055,93.39887640449438202247191011,94.51303155006858710562414266,94.62068965517241379310344828,96.44381223328591749644381223,95.91078066914498141263940520,96.44670050761421319796954315,96.47887323943661971830985915,95.62043795620437956204379562,96.69669669669669669669669670,96.96458684654300168634064081
1159056950,CARONDELET CAMPUS,charter,,,,,,,,,,,,,,,,,,56.63265306122448979591836735,63.52459016393442622950819672,71.76470588235294117647058824,,,,,,,
1159156975,CARONDELET LEADERSHIP ACADEMY,charter,,,,,,,,,,,,,,,,,,,,,59.34579439252336448598130841,56.29139072847682119205298013,58.93333333333333333333333333,60.0,65.65420560747663551401869159,69.40639269406392694063926941,70.55837563451776649746192893
1151154250,CARR LANE VISUAL & PERF. ARTS,slps,65.10416666666666666666666667,57.60368663594470046082949309,61.78571428571428571428571429,59.69696969696969696969696970,62.82420749279538904899135447,60.65573770491803278688524590,62.13991769547325102880658436,65.11156186612576064908722110,63.89496717724288840262582057,63.46153846153846153846153846,71.58119658119658119658119658,72.56857855361596009975062344,75.06112469437652811735941320,78.53260869565217391304347826,73.87640449438202247191011236,76.39751552795031055900621118,81.88976377952755905511811024,85.71428571428571428571428571,87.41258741258741258741258741,91.19496855345911949685534591,93.65994236311239193083573487,95.32163742690058479532163743,96.39423076923076923076923077,97.52747252747252747252747253,98.84057971014492753623188406,98.89807162534435261707988981,98.22485207100591715976331361
1151153070,CARR LANE VPA MIDDLE SCHOOL,slps,,,,62.21122112211221122112211221,59.96860282574568288854003140,60.03039513677811550151975684,60.937500,61.60849772382397572078907436,61.62246489859594383775351014,63.91585760517799352750809061,65.36661466458658346333853354,67.63754045307443365695792880,68.77076411960132890365448505,68.40336134453781512605042017,67.59098786828422876949740035,72.11009174311926605504587156,77.94392523364485981308411215,82.70833333333333333333333333,82.24299065420560747663551402,85.88469184890656063618290258,89.29219600725952813067150635,91.86046511627906976744186047,94.63327370304114490161001789,94.26229508196721311475409836,95.51166965888689407540394973,96.09236234458259325044404973,95.96330275229357798165137615
1151154280,CARVER ELEM.,slps,100,100,99.61685823754789272030651341,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,
1151151860,CENTRAL VISUAL/PERF. ARTS HIGH,slps,60.80729166666666666666666667,61.68478260869565217391304348,58.97435897435897435897435897,61.13989637305699481865284974,59.27835051546391752577319588,60.80114449213161659513590844,62.21498371335504885993485342,58.53293413173652694610778443,56.44699140401146131805157593,60.95791001451378809869375907,65.60332871012482662968099861,65.42207792207792207792207792,65.92292089249492900608519270,66.07495069033530571992110454,66.91312384473197781885397412,67.46575342465753424657534247,71.91011235955056179775280899,72.09302325581395348837209302,73.75160051216389244558258643,76.65706051873198847262247839,78.16091954022988505747126437,77.30496453900709219858156028,79.63917525773195876288659794,84.32835820895522388059701493,85.10101010101010101010101010,86.27450980392156862745098039,85.64476885644768856447688564
1159116955,CITY GARDEN MONTESSORI CHARTER,charter,,,,,,,,,,,,,,,,,,,46.15384615384615384615384615,45.56962025316455696202531646,37.25490196078431372549019608,,44.91017964071856287425149701,45.68527918781725888324873096,50.47619047619047619047619048,49.32126696832579185520361991,49.78354978354978354978354978
1151154320,CLARK ELEM.,slps,99.54128440366972477064220183,99.45504087193460490463215259,99.71590909090909090909090909,99.74025974025974025974025974,100,100,99.72602739726027397260273973,99.74358974358974358974358974,99.73821989528795811518324607,100,100,99.69788519637462235649546828,99.61832061068702290076335878,100,100,99.63235294117647058823529412,98.79032258064516129032258065,97.28260869565217391304347826,96.44670050761421319796954315,,,,,,,,
1151154360,CLAY ELEM.,slps,77.15053763440860215053763441,78.83008356545961002785515320,84.01727861771058315334773218,83.49282296650717703349282297,87.55980861244019138755980861,87.26415094339622641509433962,85.58758314855875831485587583,86.93877551020408163265306122,89.95633187772925764192139738,92.74004683840749414519906323,92.73255813953488372093023256,93.38842975206611570247933884,97.61904761904761904761904762,99.13793103448275862068965517,98.55072463768115942028985507,99.60159362549800796812749004,97.63779527559055118110236220,95.15418502202643171806167401,97.23756906077348066298342541,97.26775956284153005464480874,99.34210526315789473684210526,96.800,97.12230215827338129496402878,99.31034482758620689655172414,97.56097560975609756097560976,98.27586206896551724137931034,98.57142857142857142857142857
1151151440,CLEVELAND NJROTC ACADEMY,slps,57.80911062906724511930585683,57.05458290422245108135942327,56.42105263157894736842105263,56.36550308008213552361396304,56.11222444889779559118236473,58.56299212598425196850393701,57.93573515092502434274586173,59.72093023255813953488372093,58.18882466281310211946050096,60.68052930056710775047258979,61.12676056338028169014084507,63.76344086021505376344086022,63.19148936170212765957446809,61.78278688524590163934426230,60.63694267515923566878980892,62.31292517006802721088435374,66.08478802992518703241895262,70.31700288184438040345821326,71.64179104477611940298507463,79.41176470588235294117647059,82.49027237354085603112840467,81.53846153846153846153846154,83.87096774193548387096774194,81.60535117056856187290969900,84.48275862068965517241379310,82.52788104089219330855018587,83.33333333333333333333333333
1151153060,CLINTON MIDDLE SCH.,slps,54.13533834586466165413533835,64.31095406360424028268551237,,,,,,,,,,,,,,,,,,,,,,,,,
1151154400,COLE ELEM.,slps,100,100,99.41520467836257309941520468,99.66777408637873754152823920,100,98.85931558935361216730038023,99.64664310954063604240282686,100,100,100,99.72299168975069252077562327,99.68454258675078864353312303,100,100,99.51923076923076923076923077,99.14893617021276595744680851,99.61977186311787072243346008,99.500,99.39759036144578313253012048,99.36708860759493670886075949,100,98.13084112149532710280373832,98.66220735785953177257525084,98.23008849557522123893805310,97.38219895287958115183246073,98.57954545454545454545454545,97.75910364145658263305322129
1159056925,COLLEGE HILL CAMPUS,charter,,,,,,,,,,,,,,,,,,94.59459459459459459459459459,100,100,,,,,,,
1151153080,COLUMBIA MIDDLE SCH.,slps,99.46380697050938337801608579,,,,,,,,,,,,,,,,,,,,,,,,,,
1151151222,COMMUNITY ACCESS JOB TRAINING,slps,,,,,,,65.00,64.44444444444444444444444444,68.49315068493150684931506849,73.86363636363636363636363636,78.64077669902912621359223301,77.66990291262135922330097087,80.53097345132743362831858407,78.33333333333333333333333333,80.19801980198019801980198020,79.48717948717948717948717949,82.17054263565891472868217054,85.51724137931034482758620690,84.73282442748091603053435115,81.56028368794326241134751773,83.20610687022900763358778626,80.48780487804878048780487805,,,,81.11888111888111888111888112,78.98550724637681159420289855
1151153390,COMPTON-DREW ILC MIDDLE SCH.,slps,,,,,,,59.64566929133858267716535433,60.22304832713754646840148699,62.500,61.47540983606557377049180328,62.800,62.94117647058823529411764706,64.58752515090543259557344064,66.30434782608695652173913043,66.30434782608695652173913043,67.52136752136752136752136752,74.01746724890829694323144105,75.17084282460136674259681093,73.25301204819277108433734940,76.11241217798594847775175644,82.12765957446808510638297872,85.31073446327683615819209040,87.47663551401869158878504673,89.65517241379310344827586207,90.72580645161290322580645161,92.51559251559251559251559252,91.80672268907563025210084034
1151156930,CONFLUENCE ACADEMIES,charter,,,,,,,,,,,,,,99.19028340080971659919028340,99.58634953464322647362978283,99.57507082152974504249291785,98.55072463768115942028985507,,,,,,,,,,
1159061920,CONFLUENCE PREPARATORY ACADEMY,charter,,,,,,,,,,,,,,,,,,,,97.85407725321888412017167382,97.17647058823529411764705882,98.61111111111111111111111111,97.63948497854077253218884120,97.84735812133072407045009785,98.52008456659619450317124736,99.68051118210862619808306709,99.47643979057591623036649215
1151151910,CONSTRUCTION CAREER CTR.,charter,,,,,,,,,,,,82.78688524590163934426229508,89.61538461538461538461538462,93.11475409836065573770491803,92.26190476190476190476190476,93.41692789968652037617554859,93.92265193370165745856353591,,,,,,,,,,
1159011910,CONSTRUCTION CAREERS CENTER,charter,,,,,,,,,,,,,,,,,,96.54377880184331797235023041,95.93908629441624365482233503,96.03174603174603174603174603,95.63862928348909657320872274,94.77611940298507462686567164,91.91919191919191919191919192,91.03773584905660377358490566,93.20987654320987654320987654,,
1151151380,CONTINUED EDUCATION PROJECT,slps,91.50326797385620915032679739,87.80487804878048780487804878,94.81481481481481481481481481,92.08633093525179856115107914,97.24770642201834862385321101,90.21739130434782608695652174,90.62500,95.83333333333333333333333333,90.0,92.85714285714285714285714286,91.89189189189189189189189189,90.62500,94.16666666666666666666666667,89.77272727272727272727272727,90.47619047619047619047619048,88.00,,,,,,,,,,,
1151154430,COOK BRANCH ELEM.,slps,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
1151154410,COOK ELEM.,slps,,,100,100,100,100,100,99.66777408637873754152823920,100,99.33554817275747508305647841,100,100,100,,,,,,,,,,,,,,
1151153100,COOK MIDDLE SCH.,slps,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
1151154440,COTE BRILLIANTE ELEM.,slps,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.68051118210862619808306709,100,99.31506849315068493150684932,96.93486590038314176245210728,98.53658536585365853658536585,99.01960784313725490196078431,97.75280898876404494382022472,95.78313253012048192771084337,99.42857142857142857142857143,99.07407407407407407407407407,98.29787234042553191489361702,99.45945945945945945945945946,98.55072463768115942028985507
1151151290,CTR. FOR MGMT. LAW & PUB. POL.,slps,58.15602836879432624113475177,57.38255033557046979865771812,49.37106918238993710691823899,,,,,,,,,,,,,,,,,,,,,,,,
1151154460,CUPPLES ELEM.,slps,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,
1151154420,Columbia,slps,,99.75845410628019323671497585,99.74489795918367346938775510,99.73958333333333333333333333,99.12790697674418604651162791,100,99.69696969696969696969696970,99.68253968253968253968253968,99.67105263157894736842105263,99.03536977491961414790996785,100,100,99.68652037617554858934169279,100,100,99.33993399339933993399339934,99.66216216216216216216216216,100,99.500,99.44134078212290502793296089,99.45945945945945945945945946,100,100,99.54751131221719457013574661,99.45054945054945054945054945,100,98.72611464968152866242038217
1151154470,DEWEY SCH.-INTERNAT'L. STUDIES,slps,,,,,,,58.43230403800475059382422803,,58.39243498817966903073286052,58.77862595419847328244274809,65.13994910941475826972010178,,63.38797814207650273224043716,,,,,,,74.47306791569086651053864169,82.39436619718309859154929577,85.15815085158150851581508516,86.12440191387559808612440191,88.88888888888888888888888889,91.37466307277628032345013477,91.60104986876640419947506562,92.41192411924119241192411924
1151154480,DUNBAR AND BR.,slps,100,100,99.73118279569892473118279570,99.78723404255319148936170213,100,100,100,100,99.72972972972972972972972973,100,100,100,100,100,99.68354430379746835443037975,99.33333333333333333333333333,99.60629921259842519685039370,99.13793103448275862068965517,99.58506224066390041493775934,99.48186528497409326424870466,100,100,100,100,98.96907216494845360824742268,99.33333333333333333333333333,100
1159041915,E H LYLE MIDDLE/HIGH,charter,,,,,,,,,,,,,,,,,,98.43184559710494571773220748,99.57356076759061833688699360,100,,,,,,,
1159236995,EAGLE COLLEGE PREP ENDEAVOR,charter,,,,,,,,,,,,,,,,,,,,,,,,70.08547008547008547008547009,82.52427184466019417475728155,86.02150537634408602150537634,87.37864077669902912621359223
1159236996,EAGLE COLLEGE PREP-FOX PARK,charter,,,,,,,,,,,,,,,,,,,,,,,,,,86.80555555555555555555555556,95.45454545454545454545454545
1159236997,EAGLE TOWER GROVE EAST,charter,,,,,,,,,,,,,,,,,,,,,,,,,,,86.71328671328671328671328671
1151155610,"EARL NANCE, SR. ELEM.",slps,,,,,,,,,,,,,98.80478087649402390438247012,100,100,99.74554707379134860050890585,99.69879518072289156626506024,100,99.67426710097719869706840391,99.72144846796657381615598886,99.7500,99.71830985915492957746478873,99.72299168975069252077562327,99.73890339425587467362924282,99.70149253731343283582089552,98.97610921501706484641638225,99.27007299270072992700729927
1151154510,EARLY CHILDHOOD CENTER II,slps,,,61.64383561643835616438356164,57.40740740740740740740740741,62.73291925465838509316770186,60.86956521739130434782608696,59.47712418300653594771241830,64.05228758169934640522875817,58.53658536585365853658536585,60.38961038961038961038961039,68.53146853146853146853146853,70.07874015748031496062992126,,,,,,,,,,,,,,,
1151155520,ELIAS MICHAEL ELEM.,slps,67.21311475409836065573770492,68.33333333333333333333333333,76.27118644067796610169491525,76.74418604651162790697674419,75.47169811320754716981132075,75.00,,81.08108108108108108108108108,84.00,,85.10638297872340425531914894,,,,,,,,,,,,,89.65517241379310344827586207,,,
1151154500,ELIOT ELEM.,slps,98.48484848484848484848484848,99.00990099009900990099009901,98.52941176470588235294117647,99.05213270142180094786729858,99.58158995815899581589958159,100,99.66666666666666666666666667,99.65517241379310344827586207,99.38080495356037151702786378,100,100,100,100,98.34254143646408839779005525,,,,,,,,,,,,,
1151154520,EMERSON ELEM.,slps,99.32659932659932659932659933,100,100,100,100,100,100,100,99.54337899543378995433789954,100,100,98.79518072289156626506024096,100,,,,,,,,,,,,,,
1151153130,ENRIGHT/CLASSICAL JR. ACAD.,slps,51.91637630662020905923344948,53.88739946380697050938337802,52.69922879177377892030848329,51.52354570637119113573407202,53.26370757180156657963446475,50.15974440894568690095846645,53.71428571428571428571428571,51.87165775401069518716577540,49.86149584487534626038781163,46.41833810888252148997134670,46.41025641025641025641025641,48.01980198019801980198019802,51.09649122807017543859649123,53.78787878787878787878787879,54.37665782493368700265251989,,,,,,,,,,,,
1151156920,ETHEL HEDGEMAN LYLE ACADEMY,charter,,,,,,,,,,,100,100,100,97.76785714285714285714285714,99.71671388101983002832861190,99.21190893169877408056042032,98.45533915379449294828744124,,,,,,,,,,
1159046920,ETHEL HEDGEMAN LYLE ACADEMY,charter,,,,,,,,,,,,,,,,,,99.84917043740573152337858220,100,100,,,,,,,
1151154560,EUCLID MONTESSORI,slps,60.25641025641025641025641026,59.09090909090909090909090909,63.06306306306306306306306306,68.48739495798319327731092437,70.68273092369477911646586345,71.22641509433962264150943396,72.58883248730964467005076142,70.91836734693877551020408163,72.68041237113402061855670103,78.52760736196319018404907975,82.53968253968253968253968254,80.29197080291970802919708029,85.937500,85.12396694214876033057851240,82.45614035087719298245614035,86.11111111111111111111111111,82.41758241758241758241758242,,,,,,,,,,
1151154550,EUCLID MONTESSORI BRANCH II,slps,60.86956521739130434782608696,,48.437500,50.0,49.09090909090909090909090909,46.77419354838709677419354839,61.66666666666666666666666667,58.33333333333333333333333333,67.500,,,,,,,,,,,,,,,,,,
1151159990,EXTERNAL LOCATION,slps,,,,,,,,100,97.14285714285714285714285714,71.62162162162162162162162162,86.44067796610169491525423729,76.41196013289036544850498339,76.17187500,84.19580419580419580419580420,,77.80979827089337175792507205,59.48905109489051094890510949,,,,,,,,,,
1151153140,FANNING MIDDLE COMMUNITY ED.,slps,,,,,,,,,,,80.98765432098765432098765432,,83.77659574468085106382978723,,88.48920863309352517985611511,88.42105263157894736842105263,,,88.28828828828828828828828829,,94.05099150141643059490084986,94.91978609625668449197860963,94.11764705882352941176470588,96.14395886889460154241645244,96.53333333333333333333333333,93.53932584269662921348314607,92.22614840989399293286219081
1151154570,FARRAGUT BRANCH I,slps,100,,,,,,,,,,,,,,,,,,,,,,,,,,
1151154590,FARRAGUT BRANCH II,slps,99.04761904761904761904761905,100,97.67441860465116279069767442,,,,,,,,,,,,,,,,,,,,,,,,
1151154580,FARRAGUT ELEM.,slps,100,100,100,100,100,100,100,100,100,100,100,100,100,99.70238095238095238095238095,99.62546816479400749063670412,99.55947136563876651982378855,99.24812030075187969924812030,100,99.43820224719101123595505618,99.42528735632183908045977011,99.41520467836257309941520468,100,100,100,100,100,99.33333333333333333333333333
1151154600,FIELD ELEM.,slps,100,99.58158995815899581589958159,99.49748743718592964824120603,99.34210526315789473684210526,99.34210526315789473684210526,,,,,,,,,,,,,,,,,,,,,,
1151154630,FORD ELEM.,slps,99.75369458128078817733990148,99.75490196078431372549019608,100,100,100,100,100,100,100,100,100,100,100,99.2500,99.35064935064935064935064935,100,99.09909909909909909909909910,98.95833333333333333333333333,99.65635738831615120274914089,98.87640449438202247191011236,97.23183391003460207612456747,99.53271028037383177570093458,99.51690821256038647342995169,99.19678714859437751004016064,99.32659932659932659932659933,99.57081545064377682403433476,98.68995633187772925764192140
1151155900,FROEBEL BRANCH,slps,,,,,,,,,,,96.92307692307692307692307692,89.34426229508196721311475410,,,,,,,,,,,,,,,
1151154660,FROEBEL ELEM.,slps,43.52941176470588235294117647,46.62698412698412698412698413,49.85074626865671641791044776,62.38317757009345794392523364,66.57142857142857142857142857,,,,87.32394366197183098591549296,88.68686868686868686868686869,88.15165876777251184834123223,89.12386706948640483383685801,91.19170984455958549222797927,92.95499021526418786692759295,94.40715883668903803131991051,93.54838709677419354838709677,91.82561307901907356948228883,90.47619047619047619047619048,89.31297709923664122137404580,91.69139465875370919881305638,94.00,92.98245614035087719298245614,94.17177914110429447852760736,96.00,95.25316455696202531645569620,95.27559055118110236220472441,93.02325581395348837209302326
1151154720,GALLAUDET SCH. FOR DEAF ELEM.,slps,71.64179104477611940298507463,70.96774193548387096774193548,73.84615384615384615384615385,79.71014492753623188405797101,76.05633802816901408450704225,76.11940298507462686567164179,79.66101694915254237288135593,,68.00,78.26086956521739130434782609,,,,,,,,82.92682926829268292682926829,78.04878048780487804878048780,,,,,,,,
1151154700,GARFIELD ELEM.,slps,57.36961451247165532879818594,55.43071161048689138576779026,62.15139442231075697211155378,66.66666666666666666666666667,69.20152091254752851711026616,73.33333333333333333333333333,,,,,,82.05980066445182724252491694,75.26315789473684210526315789,,,,,,,,,,,,,,
1151154730,GATEWAY ELEM.,slps,,,,,,59.27419354838709677419354839,60.82862523540489642184557439,62.17712177121771217712177122,62.08791208791208791208791209,62.28239845261121856866537718,64.46601941747572815533980583,65.05791505791505791505791506,63.56435643564356435643564356,67.66467065868263473053892216,70.10101010101010101010101010,74.26326129666011787819253438,76.82119205298013245033112583,81.89655172413793103448275862,82.61851015801354401805869074,85.28138528138528138528138528,92.20183486238532110091743119,94.69548133595284872298624754,97.61467889908256880733944954,97.03703703703703703703703704,97.26027397260273972602739726,97.50957854406130268199233716,98.34024896265560165975103734
1151151220,GATEWAY HIGH,slps,,,57.46421267893660531697341513,57.82472613458528951486697966,56.46203554119547657512116317,57.79889152810768012668250198,58.04416403785488958990536278,57.55603759942154736080983369,,,58.90985324947589098532494759,58.51851851851851851851851852,59.89232839838492597577388964,59.90168539325842696629213483,,,68.6400,,72.53032928942807625649913345,70.88156723063223508459483526,72.53218884120171673819742489,73.500,74.51146983857264231096006797,75.56131260794473229706390328,76.27118644067796610169491525,79.96515679442508710801393728,81.34057971014492753623188406
1151151221,GATEWAY MICHAEL HIGH,slps,,,,,,,,61.53846153846153846153846154,,,,,,,,,,,,,,,,,,,
1151153230,GATEWAY MIDDLE SCH.,slps,,,,,,61.47859922178988326848249027,60.95380029806259314456035768,64.37414030261348005502063274,59.94108983799705449189985272,60.74766355140186915887850467,64.99238964992389649923896499,,,,,,,,,,89.00862068965517241379310345,90.64449064449064449064449064,92.09138840070298769771528998,94.08783783783783783783783784,96.95885509838998211091234347,97.34042553191489361702127660,97.46588693957115009746588694
1159166997,GATEWAY SCIENCE ACAD-SOUTH ELE,charter,,,,,,,,,,,,,,,,,,,,,,,,39.56043956043956043956043956,38.65030674846625766871165644,38.46153846153846153846153846,42.00
1159161940,GATEWAY SCIENCE ACAD/MID/HIGH,charter,,,,,,,,,,,,,,,,,,,,,,,23.63636363636363636363636364,24.77341389728096676737160121,29.67032967032967032967032967,28.68852459016393442622950820,31.90661478599221789883268482
1159166980,GATEWAY SCIENCE ACAD/ST LOUIS,charter,,,,,,,,,,,,,,,,,,,,,17.64705882352941176470588235,18.08278867102396514161220044,20.54794520547945205479452055,19.41309255079006772009029345,17.45283018867924528301886792,16.43835616438356164383561644,16.17312072892938496583143508
1159163935,GATEWAY SCIENCE ACADEMY MIDDLE,charter,,,,,,,,,,,,,,,,,,,,,,,,,26.52173913043478260869565217,25.52301255230125523012552301,32.28346456692913385826771654
1159183920,GRAND CENTER ARTS ACADEMY,charter,,,,,,,,,,,,,,,,,,,,,74.75728155339805825242718447,73.46938775510204081632653061,67.12328767123287671232876712,70.43795620437956204379562044,72.23880597014925373134328358,72.67080745341614906832298137,72.41379310344827586206896552
1159181945,GRAND CENTER ARTS ACADEMY HIGH,charter,,,,,,,,,,,,,,,,,,,,,,,,,70.76023391812865497076023392,68.25775656324582338902147971,68.26923076923076923076923077
1151151015,GRISCOM DETENTION CTR.,slps,,,,,94.28571428571428571428571429,95.74468085106382978723404255,94.31818181818181818181818182,93.90243902439024390243902439,98.57142857142857142857142857,91.54929577464788732394366197,87.20930232558139534883720930,96.73913043478260869565217391,98.63013698630136986301369863,94.89795918367346938775510204,95.58823529411764705882352941,91.30434782608695652173913043,,100,95.65217391304347826086956522,97.22222222222222222222222222,95.34883720930232558139534884,,,,,100,100
1151156680,GRISCOM DETENTION CTR.,slps,86.66666666666666666666666667,89.79591836734693877551020408,94.28571428571428571428571429,87.17948717948717948717948718,,,,,,,,,,,,,,,,,,,,,,,
1151154760,GUNDLACH ELEM.,slps,100,100,100,99.49494949494949494949494949,100,100,99.500,100,100,100,99.20634920634920634920634921,100,100,100,100,100,100,100,,,,,,,,,
1151154800,HAMILTON BRANCH,slps,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
1151154780,HAMILTON ELEM. COMMUNITY ED.,slps,,,,,,,,73.65491651205936920222634508,73.98058252427184466019417476,84.05405405405405405405405405,88.92307692307692307692307692,89.71428571428571428571428571,97.54098360655737704918032787,98.90909090909090909090909091,98.78048780487804878048780488,98.90510948905109489051094891,98.34024896265560165975103734,98.13084112149532710280373832,97.84172661870503597122302158,94.76744186046511627906976744,97.64309764309764309764309764,96.96969696969696969696969697,99.07120743034055727554179567,98.63387978142076502732240437,99.71428571428571428571428571,99.29328621908127208480565371,98.95833333333333333333333333
1151154820,HARRISON ELEM.,slps,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,
1159253910,HAWTHORN LEADERSHIP SCHL GIRLS,charter,,,,,,,,,,,,,,,,,,,,,,,,,,97.58064516129032258064516129,95.93023255813953488372093023
1151151410,HEALTH CAREERS HIGH,slps,52.83505154639175257731958763,54.00516795865633074935400517,,,,,,,,,,,,,,,,,,,,,,,,,
1151154850,HEMPSTEAD BRANCH I,slps,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
1151154840,HEMPSTEAD ELEM.,slps,100,100,99.72375690607734806629834254,99.76744186046511627906976744,100,100,99.08536585365853658536585366,100,99.74683544303797468354430380,100,100,99.33993399339933993399339934,100,,,,,,,,,,,,,,
1151154880,HENRY ELEM.,slps,60.51502145922746781115879828,64.49579831932773109243697479,68.63543788187372708757637475,74.45972495088408644400785855,74.40191387559808612440191388,81.93343898573692551505546751,82.41206030150753768844221106,89.29159802306425041186161450,92.56198347107438016528925620,92.09183673469387755102040816,96.83098591549295774647887324,98.17351598173515981735159817,100,100,100,100,100,97.88359788359788359788359788,92.12121212121212121212121212,90.04329004329004329004329004,96.42857142857142857142857143,99.05660377358490566037735849,97.67441860465116279069767442,98.34254143646408839779005525,99.45054945054945054945054945,98.88888888888888888888888889,98.24561403508771929824561404
1151154900,HERZOG ELEM.,slps,100,100,100,100,100,100,100,100,100,100,100,100,98.85057471264367816091954023,100,99.63235294117647058823529412,100,100,99.19028340080971659919028340,100,99.74160206718346253229974160,99.71671388101983002832861190,99.45799457994579945799457995,99.73118279569892473118279570,99.74293059125964010282776350,99.75062344139650872817955112,99.66442953020134228187919463,99.63235294117647058823529412
1151154890,HICKEY ELEM.,slps,,,100,100,100,99.62121212121212121212121212,99.25650557620817843866171004,100,99.37694704049844236760124611,100,100,100,100,100,100,99.67426710097719869706840391,99.35897435897435897435897436,97.33333333333333333333333333,100,99.61538461538461538461538462,98.61751152073732718894009217,99.51690821256038647342995169,98.93048128342245989304812834,100,98.97959183673469387755102041,99.36305732484076433121019108,99.42528735632183908045977011
1151153200,HICKEY MIDDLE SCH.,slps,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
1151154920,HODGEN ELEM.,slps,75.75757575757575757575757576,71.36150234741784037558685446,78.55477855477855477855477855,83.01886792452830188679245283,87.70491803278688524590163934,94.52736318407960199004975124,,84.78747203579418344519015660,82.11538461538461538461538462,80.12684989429175475687103594,93.61233480176211453744493392,98.05013927576601671309192201,97.65013054830287206266318538,96.89265536723163841807909605,96.93877551020408163265306122,97.16312056737588652482269504,97.76785714285714285714285714,98.00995024875621890547263682,97.30941704035874439461883408,97.30941704035874439461883408,95.90163934426229508196721311,95.27896995708154506437768240,96.88715953307392996108949416,97.85714285714285714285714286,95.53903345724907063197026022,97.30941704035874439461883408,98.52216748768472906403940887
1151154960,HUMBOLDT ACAD OF HIGHER LRNING,slps,,,,,,,,,,,,,,,,,,,,,,83.73493975903614457831325301,88.92857142857142857142857143,90.93959731543624161073825503,92.69841269841269841269841270,93.12977099236641221374045802,92.09302325581395348837209302
1151153210,HUMBOLT VISUAL/PERF. ARTS,slps,55.02008032128514056224899598,55.51020408163265306122448980,57.91505791505791505791505792,,,,,78.91566265060240963855421687,74.17218543046357615894039735,80.97826086956521739130434783,85.14851485148514851485148515,86.400,90.26128266033254156769596200,92.24598930481283422459893048,95.69620253164556962025316456,94.60317460317460317460317460,95.14170040485829959514170040,,,,,,,,,,
1159076935,IA OF ACADEMIC SUCCESS,charter,,,,,,,,,,,,,,,,,,99.25925925925925925925925926,99.80198019801980198019801980,99.58158995815899581589958159,98.85321100917431192660550459,99.79057591623036649214659686,,,,,
1159086940,IA OF CAREERS ELEM.,charter,,,,,,,,,,,,,,,,,,96.71641791044776119402985075,95.01187648456057007125890736,94.13202933985330073349633252,95.04504504504504504504504505,96.82203389830508474576271186,,,,,
